Date,Open,High,Low,Close,Adj Close,Volume
25-05-2006,9.442,9.539,9.273,9.539,9.539,329012615
26-05-2006,9.578,9.611,9.465,9.498,9.498,147229793
30-05-2006,9.422,9.489,9.252,9.264,9.264,173287097
31-05-2006,9.31,9.421,9.135,9.261,9.261,320448635
01-06-2006,9.304,9.539,9.255,9.53,9.53,252061259
02-06-2006,9.635,9.641,9.401,9.451,9.451,256413512
05-06-2006,9.369,9.501,9.319,9.326,9.326,223173385
06-06-2006,9.379,9.714,9.372,9.713,9.713,411930250
07-06-2006,9.794,9.835,9.626,9.627,9.627,357788070
08-06-2006,9.658,9.82,9.429,9.796,9.796,415933198
09-06-2006,9.768,9.849,9.598,9.628,9.628,247223193
12-06-2006,9.672,9.726,9.489,9.503,9.503,201516513
13-06-2006,9.487,9.639,9.418,9.627,9.627,307512327
14-06-2006,9.709,9.741,9.428,9.574,9.574,312045255
15-06-2006,9.629,9.77,9.539,9.738,9.738,272445379
16-06-2006,9.691,9.737,9.664,9.731,9.731,212979318
19-06-2006,9.735,9.833,9.638,9.667,9.667,306468429
20-06-2006,9.665,9.76,9.627,9.643,9.643,162201701
21-06-2006,9.74,10.062,9.707,10.016,10.016,351087046
22-06-2006,10.002,10.112,9.664,9.961,9.961,237362370
23-06-2006,10.031,10.205,9.981,10.084,10.084,213388847
26-06-2006,10.131,10.169,10.044,10.068,10.068,142580431
27-06-2006,10.105,10.162,9.988,10.02,10.02,164899777
28-06-2006,10.063,10.124,9.991,10.115,10.115,148976315
29-06-2006,10.162,10.416,10.108,10.406,10.406,267326263
30-06-2006,10.351,10.444,10.27,10.444,10.444,251258261
03-07-2006,10.462,10.555,10.447,10.54,10.54,86591354
05-07-2006,10.499,10.531,10.352,10.497,10.497,200171490
06-07-2006,10.545,10.595,10.51,10.54,10.54,148036806
07-07-2006,10.611,10.657,10.358,10.472,10.472,242581861
10-07-2006,10.546,10.591,10.371,10.416,10.416,178121149
11-07-2006,10.424,10.587,10.287,10.574,10.574,239747276
12-07-2006,10.513,10.529,10.379,10.392,10.392,197003661
13-07-2006,10.311,10.419,10.133,10.183,10.183,278018189
14-07-2006,10.22,10.249,9.928,10.05,10.05,303216285
17-07-2006,10.078,10.237,10.055,10.159,10.159,233347377
18-07-2006,10.205,10.226,9.906,10.039,10.039,342751921
19-07-2006,9.838,9.991,9.83,9.938,9.938,342017177
20-07-2006,10.069,10.073,9.605,9.642,9.642,503427925
21-07-2006,9.617,9.757,9.407,9.716,9.716,471946365
24-07-2006,9.784,9.81,9.495,9.736,9.736,324656348
25-07-2006,9.59,9.746,9.559,9.698,9.698,231307761
26-07-2006,9.669,9.761,9.539,9.602,9.602,222105397
27-07-2006,9.648,9.651,9.413,9.524,9.524,226489769
28-07-2006,9.514,9.703,9.508,9.667,9.667,163956253
31-07-2006,9.664,9.693,9.547,9.629,9.629,184500973
01-08-2006,9.592,9.608,9.353,9.353,9.353,219347097
02-08-2006,9.355,9.394,9.096,9.146,9.146,284976172
03-08-2006,9.09,9.412,9.05,9.35,9.35,254028606
04-08-2006,9.454,9.481,9.259,9.311,9.311,204571922
07-08-2006,9.253,9.458,9.244,9.413,9.413,158467758
08-08-2006,9.535,9.577,9.442,9.489,9.489,230589077
09-08-2006,9.534,9.581,9.374,9.388,9.388,173086347
10-08-2006,9.312,9.406,9.277,9.32,9.32,171114986
11-08-2006,9.325,9.347,9.166,9.178,9.178,151224711
14-08-2006,9.253,9.343,9.182,9.201,9.201,199476896
15-08-2006,9.318,9.506,9.28,9.489,9.489,268932260
16-08-2006,9.551,9.675,9.517,9.657,9.657,235005569
17-08-2006,9.624,9.714,9.562,9.609,9.609,203969673
18-08-2006,9.622,9.641,9.483,9.548,9.548,198830482
21-08-2006,9.417,9.44,9.345,9.397,9.397,161535213
22-08-2006,9.408,9.446,9.336,9.422,9.422,167188323
23-08-2006,9.406,9.421,9.282,9.301,9.301,146238089
24-08-2006,9.326,9.375,9.272,9.308,9.308,139822131
25-08-2006,9.292,9.348,9.278,9.297,9.297,99037832
28-08-2006,9.355,9.488,9.34,9.488,9.488,167184308
29-08-2006,9.484,9.522,9.395,9.438,9.438,179068687
30-08-2006,9.445,9.58,9.427,9.483,9.483,162382376
31-08-2006,9.502,9.518,9.42,9.428,9.428,118839777
01-09-2006,9.489,9.496,9.395,9.43,9.43,107316747
05-09-2006,9.461,9.599,9.401,9.573,9.573,163582859
06-09-2006,9.517,9.544,9.456,9.468,9.468,149522354
07-09-2006,9.449,9.508,9.4,9.427,9.427,154256030
08-09-2006,9.383,9.484,9.383,9.411,9.411,123798294
11-09-2006,9.421,9.581,9.409,9.566,9.566,181847062
12-09-2006,9.589,9.782,9.586,9.761,9.761,218503948
13-09-2006,9.842,10.131,9.841,10.126,10.126,392192544
14-09-2006,10.07,10.119,10.011,10.062,10.062,215448538
15-09-2006,10.149,10.213,10.131,10.209,10.209,314703180
18-09-2006,10.212,10.428,10.199,10.329,10.329,285333506
19-09-2006,10.348,10.348,9.782,10.058,10.058,573858932
20-09-2006,10.139,10.147,9.829,9.888,9.888,367283528
21-09-2006,9.97,10.173,9.959,10.133,10.133,429287065
22-09-2006,10.087,10.148,9.997,10.057,10.057,186681114
25-09-2006,10.102,10.198,10.025,10.062,10.062,230352192
26-09-2006,10.1,10.154,10.007,10.134,10.134,212369039
27-09-2006,10.12,10.242,10.022,10.035,10.035,235949093
28-09-2006,10.064,10.137,9.976,10.052,10.052,205061752
29-09-2006,10.09,10.103,9.998,10.01,10.01,132932403
02-10-2006,10.01,10.112,9.983,9.999,9.999,146623529
03-10-2006,9.995,10.124,9.918,10.063,10.063,219407321
04-10-2006,10.086,10.355,10.039,10.354,10.354,267470802
05-10-2006,10.329,10.417,10.233,10.257,10.257,232460064
06-10-2006,10.217,10.508,10.205,10.473,10.473,294559960
09-10-2006,10.58,10.758,10.546,10.685,10.685,304468963
10-10-2006,10.749,10.905,10.52,10.626,10.626,393011603
11-10-2006,10.586,10.708,10.554,10.623,10.623,226260915
12-10-2006,10.674,10.702,10.56,10.646,10.646,194486260
13-10-2006,10.654,10.697,10.599,10.643,10.643,145443121
16-10-2006,10.653,10.69,10.494,10.504,10.504,173423607
17-10-2006,10.468,10.554,10.379,10.477,10.477,209221284
18-10-2006,10.535,10.579,10.399,10.444,10.444,241594173
19-10-2006,10.467,10.697,10.45,10.612,10.612,461864718
20-10-2006,11.432,11.46,11.297,11.449,11.449,467662368
23-10-2006,11.514,12.071,11.466,11.975,11.975,606444615
24-10-2006,11.863,11.902,11.741,11.789,11.789,347706422
25-10-2006,11.893,12.167,11.833,12.12,12.12,368877480
26-10-2006,12.146,12.253,12.06,12.082,12.082,282322262
27-10-2006,12.052,12.086,11.768,11.836,11.836,265150137
30-10-2006,11.826,11.967,11.706,11.87,11.87,263508004
31-10-2006,11.907,12.009,11.802,11.865,11.865,252358369
01-11-2006,11.924,11.934,11.588,11.644,11.644,217865564
02-11-2006,11.644,11.799,11.616,11.704,11.704,210253137
03-11-2006,11.762,11.8,11.583,11.751,11.751,197043811
06-11-2006,11.8,11.947,11.764,11.879,11.879,200408375
07-11-2006,11.879,11.931,11.75,11.77,11.77,196618221
08-11-2006,11.715,11.999,11.671,11.831,11.831,319794191
09-11-2006,11.868,11.942,11.752,11.772,11.772,195899538
10-11-2006,11.8,11.824,11.713,11.795,11.795,112287309
13-11-2006,11.828,11.984,11.809,11.981,11.981,174326980
14-11-2006,11.973,12.203,11.968,12.187,12.187,290019003
15-11-2006,12.29,12.45,12.252,12.252,12.252,336083018
16-11-2006,12.329,12.396,12.268,12.351,12.351,204467533
17-11-2006,12.285,12.445,12.279,12.423,12.423,221266263
20-11-2006,12.413,12.413,12.27,12.33,12.33,205748315
21-11-2006,12.367,12.702,12.349,12.694,12.694,338363534
22-11-2006,12.727,12.777,12.597,12.653,12.653,180702789
24-11-2006,12.565,12.64,12.553,12.578,12.578,69567783
27-11-2006,12.487,12.498,12.073,12.073,12.073,294086191
28-11-2006,11.983,12.201,11.881,12.192,12.192,313073093
29-11-2006,12.31,12.322,12.011,12.071,12.071,253558852
30-11-2006,12.06,12.214,11.994,12.075,12.075,223936234
01-12-2006,12.104,12.164,11.918,11.975,11.975,226100315
04-12-2006,12.03,12.14,11.939,12.076,12.076,196730641
05-12-2006,12.139,12.19,12.077,12.13,12.13,164735162
06-12-2006,12.129,12.264,12.068,12.172,12.172,178679233
07-12-2006,12.21,12.249,12.015,12.021,12.021,187271318
08-12-2006,12.004,12.169,11.955,12.058,12.058,159591956
11-12-2006,12.078,12.177,12.05,12.053,12.053,131025281
12-12-2006,12.051,12.114,11.962,12,12,167866857
13-12-2006,12.072,12.092,11.881,11.93,11.93,187182988
14-12-2006,11.961,12.049,11.887,12.008,12.008,190668002
15-12-2006,12.021,12.058,11.951,11.963,11.963,208410256
18-12-2006,12.018,12.023,11.475,11.527,11.527,321865927
19-12-2006,11.5,11.689,11.42,11.672,11.672,264467588
20-12-2006,11.706,11.743,11.515,11.529,11.529,175366863
21-12-2006,11.561,11.588,11.266,11.362,11.362,279174507
22-12-2006,11.395,11.423,11.276,11.347,11.347,160129965
26-12-2006,11.37,11.444,11.322,11.396,11.396,83282999
27-12-2006,11.457,11.658,11.435,11.657,11.657,169894428
28-12-2006,11.634,11.671,11.513,11.521,11.521,125115211
29-12-2006,11.509,11.568,11.454,11.469,11.469,102751700
03-01-2007,11.606,11.872,11.485,11.646,11.646,309415434
04-01-2007,11.681,12.054,11.665,12.036,12.036,316686586
05-01-2007,12.017,12.142,11.908,12.134,12.134,275914333
08-01-2007,12.147,12.201,12.01,12.044,12.044,190888826
09-01-2007,12.091,12.161,11.985,12.092,12.092,216062832
10-01-2007,12.066,12.293,12.006,12.191,12.191,239634856
11-01-2007,12.384,12.497,12.358,12.446,12.446,289408724
12-01-2007,12.503,12.578,12.453,12.578,12.578,179618741
16-01-2007,12.641,12.777,12.536,12.56,12.56,303890804
17-01-2007,12.538,12.647,12.313,12.386,12.386,268968395
18-01-2007,12.317,12.366,12.14,12.15,12.15,238169384
19-01-2007,12.154,12.223,12.123,12.198,12.198,199878396
22-01-2007,12.267,12.27,11.918,11.976,11.976,216982266
23-01-2007,11.975,12.073,11.888,11.932,11.932,187319498
24-01-2007,12.066,12.442,12.037,12.43,12.43,243280470
25-01-2007,12.478,12.565,12.096,12.157,12.157,255694828
26-01-2007,12.227,12.401,12.13,12.35,12.35,220684089
29-01-2007,12.404,12.422,12.217,12.266,12.266,191744020
30-01-2007,12.304,12.404,12.235,12.312,12.312,167846782
31-01-2007,12.366,12.578,12.341,12.491,12.491,490074058
01-02-2007,12.603,12.603,11.993,11.999,11.999,628695706
02-02-2007,12.02,12.08,11.901,11.993,11.993,252402534
05-02-2007,11.893,11.905,11.611,11.635,11.635,289356529
06-02-2007,11.659,11.788,11.638,11.743,11.743,213673912
07-02-2007,11.801,11.814,11.676,11.706,11.706,165409681
08-02-2007,11.658,11.8,11.585,11.732,11.732,163679219
09-02-2007,11.747,11.773,11.494,11.504,11.504,195072449
12-02-2007,11.474,11.517,11.333,11.414,11.414,231042771
13-02-2007,11.436,11.526,11.389,11.435,11.435,163113105
14-02-2007,11.457,11.684,11.438,11.605,11.605,228806420
15-02-2007,11.606,11.61,11.475,11.494,11.494,162302076
16-02-2007,11.527,11.71,11.508,11.705,11.705,248006116
20-02-2007,11.668,11.775,11.574,11.758,11.758,163313855
21-02-2007,11.702,11.922,11.65,11.852,11.852,226469694
22-02-2007,11.923,12.061,11.815,11.852,11.852,230617182
23-02-2007,11.849,11.879,11.651,11.722,11.722,155886118
26-02-2007,11.777,11.837,11.55,11.58,11.58,159391206
27-02-2007,11.333,11.452,11.138,11.177,11.177,373908266
28-02-2007,11.218,11.299,11.035,11.194,11.194,322496281
01-03-2007,11.025,11.268,10.959,11.164,11.164,348710170
02-03-2007,11.086,11.176,10.926,10.926,10.926,264331078
05-03-2007,10.885,11.096,10.884,10.983,10.983,255156819
06-03-2007,11.145,11.432,11.143,11.396,11.396,302477526
07-03-2007,11.524,11.535,11.315,11.348,11.348,262343656
08-03-2007,11.438,11.594,11.31,11.326,11.326,215316044
09-03-2007,11.407,11.417,11.21,11.282,11.282,199854306
12-03-2007,11.272,11.339,11.236,11.326,11.326,139135567
13-03-2007,11.211,11.256,11.029,11.034,11.034,256048147
14-03-2007,11.039,11.175,10.934,11.158,11.158,321877972
15-03-2007,11.155,11.204,11.057,11.113,11.113,158359353
16-03-2007,11.1,11.126,10.956,10.98,10.98,227212468
19-03-2007,11.04,11.171,10.975,11.139,11.139,208687290
20-03-2007,11.103,11.148,11.049,11.09,11.09,137372985
21-03-2007,11.091,11.372,11.089,11.371,11.371,232801338
22-03-2007,11.348,11.511,11.271,11.508,11.508,228079706
23-03-2007,11.493,11.541,11.384,11.503,11.503,165068406
26-03-2007,11.471,11.582,11.348,11.582,11.582,189118214
27-03-2007,11.545,11.587,11.466,11.547,11.547,150208917
28-03-2007,11.504,11.593,11.461,11.504,11.504,184352418
29-03-2007,11.57,11.606,11.333,11.48,11.48,160137995
30-03-2007,11.509,11.542,11.361,11.411,11.411,135714793
02-04-2007,11.401,11.42,11.261,11.42,11.42,138457033
03-04-2007,11.558,11.812,11.557,11.771,11.771,261046814
04-04-2007,11.759,11.781,11.696,11.732,11.732,151718555
05-04-2007,11.739,11.758,11.697,11.744,11.744,109039179
09-04-2007,11.78,11.781,11.596,11.662,11.662,122943100
10-04-2007,11.634,11.726,11.586,11.619,11.619,119618686
11-04-2007,11.608,11.691,11.522,11.57,11.57,153051532
12-04-2007,11.557,11.656,11.513,11.641,11.641,108721995
13-04-2007,11.668,11.675,11.541,11.614,11.614,112211024
16-04-2007,11.668,11.88,11.66,11.812,11.812,203877329
17-04-2007,11.801,11.865,11.746,11.776,11.776,128885290
18-04-2007,11.738,11.953,11.694,11.856,11.856,227670177
19-04-2007,11.818,12.004,11.696,11.747,11.747,442034667
20-04-2007,12.217,12.267,12.005,12.017,12.017,488283372
23-04-2007,11.958,12.08,11.912,11.932,11.932,227834792
24-04-2007,11.921,11.955,11.844,11.894,11.894,148341946
25-04-2007,11.955,11.989,11.858,11.905,11.905,159266742
26-04-2007,11.908,12.066,11.883,11.985,11.985,165614446
27-04-2007,11.957,12.015,11.914,11.931,11.931,117466650
30-04-2007,11.934,11.989,11.74,11.74,11.74,146193924
01-05-2007,11.761,11.776,11.561,11.681,11.681,146876473
02-05-2007,11.672,11.733,11.6,11.601,11.601,122967190
03-05-2007,11.612,11.807,11.589,11.787,11.787,144306878
04-05-2007,11.709,11.827,11.604,11.734,11.734,158592223
07-05-2007,11.759,11.776,11.618,11.638,11.638,121256803
08-05-2007,11.61,11.661,11.575,11.627,11.627,116639561
09-05-2007,11.61,11.749,11.554,11.687,11.687,156179212
10-05-2007,11.632,11.693,11.482,11.494,11.494,148004686
11-05-2007,11.503,11.631,11.482,11.625,11.625,118205408
14-05-2007,11.594,11.644,11.457,11.501,11.501,155488633
15-05-2007,11.506,11.52,11.393,11.407,11.407,165377561
16-05-2007,11.507,11.784,11.433,11.771,11.771,263150670
17-05-2007,11.767,11.836,11.726,11.73,11.73,187122763
18-05-2007,11.757,11.773,11.7,11.714,11.714,148390126
21-05-2007,11.694,11.935,11.624,11.721,11.721,247295463
22-05-2007,11.781,11.931,11.781,11.852,11.852,154135581
23-05-2007,11.976,12.04,11.8,11.805,11.805,203166675
24-05-2007,11.834,11.935,11.743,11.814,11.814,167569747
25-05-2007,11.948,12.078,11.887,12.043,12.043,214741900
29-05-2007,12.08,12.249,12.055,12.132,12.132,209502334
30-05-2007,12.067,12.424,12.03,12.418,12.418,290918361
31-05-2007,12.467,12.672,12.38,12.401,12.401,358310019
01-06-2007,12.478,12.578,12.402,12.463,12.463,192679513
04-06-2007,12.401,12.715,12.393,12.629,12.629,285104652
05-06-2007,12.696,12.927,12.618,12.923,12.923,419450332
06-06-2007,12.871,12.971,12.833,12.908,12.908,316650452
07-06-2007,12.945,13.113,12.765,12.828,12.828,426813829
08-06-2007,12.857,12.942,12.689,12.839,12.839,255281284
11-06-2007,12.803,12.908,12.702,12.736,12.736,186604829
12-06-2007,12.67,12.744,12.532,12.572,12.572,257742474
13-06-2007,12.63,12.666,12.421,12.584,12.584,282414606
14-06-2007,12.587,12.6,12.496,12.524,12.524,185540856
15-06-2007,12.657,12.677,12.484,12.6,12.6,247889682
18-06-2007,12.607,12.852,12.559,12.832,12.832,194161046
19-06-2007,12.802,12.883,12.741,12.81,12.81,174864989
20-06-2007,12.876,12.92,12.679,12.702,12.702,174178426
21-06-2007,12.727,12.834,12.61,12.805,12.805,177049146
22-06-2007,12.862,13.076,12.854,13.075,13.075,289228049
25-06-2007,13.175,13.325,13.036,13.136,13.136,318188194
26-06-2007,13.269,13.28,13.107,13.207,13.207,228433026
27-06-2007,13.076,13.15,12.94,13.108,13.108,245842035
28-06-2007,13.073,13.188,13.046,13.076,13.076,167360967
29-06-2007,13.101,13.136,12.938,13.019,13.019,155805818
02-07-2007,13.088,13.247,13.056,13.21,13.21,140026895
03-07-2007,13.227,13.31,13.138,13.309,13.309,75152639
05-07-2007,13.339,13.559,13.254,13.49,13.49,198457088
06-07-2007,13.481,13.546,13.418,13.435,13.435,110291857
09-07-2007,13.524,13.667,13.456,13.513,13.513,149751208
10-07-2007,13.544,13.624,13.491,13.533,13.533,154818129
11-07-2007,13.54,13.611,13.45,13.561,13.561,132868163
12-07-2007,13.596,13.632,13.455,13.582,13.582,138179998
13-07-2007,13.647,13.765,13.63,13.752,13.752,210269197
16-07-2007,13.706,13.912,13.681,13.773,13.773,264969462
17-07-2007,13.824,13.891,13.758,13.823,13.823,173792986
18-07-2007,13.796,13.811,13.544,13.686,13.686,244111573
19-07-2007,13.785,13.786,13.505,13.664,13.664,446756299
20-07-2007,12.75,13.031,12.69,12.954,12.954,713556598
23-07-2007,12.927,12.951,12.756,12.765,12.765,255221059
24-07-2007,12.685,12.919,12.63,12.802,12.802,223719424
25-07-2007,12.876,12.877,12.592,12.696,12.696,222631361
26-07-2007,12.671,12.767,12.425,12.653,12.653,276368027
27-07-2007,12.666,12.867,12.59,12.749,12.749,221189978
30-07-2007,12.775,12.935,12.715,12.855,12.855,159126217
31-07-2007,12.957,12.962,12.702,12.702,12.702,171460275
01-08-2007,12.715,12.865,12.656,12.776,12.776,177791919
02-08-2007,12.795,12.827,12.677,12.728,12.728,126669014
03-08-2007,12.704,12.782,12.528,12.528,12.528,127524207
06-08-2007,12.528,12.706,12.516,12.702,12.702,146607469
07-08-2007,12.696,12.948,12.678,12.852,12.852,171211346
08-08-2007,12.935,13.095,12.879,13.095,13.095,163362034
09-08-2007,12.971,13.121,12.818,12.82,12.82,194586635
10-08-2007,12.707,12.92,12.594,12.846,12.846,235888868
13-08-2007,12.94,12.945,12.778,12.839,12.839,127648672
14-08-2007,12.845,12.887,12.653,12.668,12.668,145892800
15-08-2007,12.677,12.744,12.371,12.392,12.392,217191045
16-08-2007,12.255,12.364,11.967,12.242,12.242,347120233
17-08-2007,12.39,12.478,12.245,12.454,12.454,219997525
20-08-2007,12.515,12.517,12.354,12.402,12.402,108296406
21-08-2007,12.427,12.657,12.398,12.618,12.618,144965337
22-08-2007,12.701,12.858,12.684,12.771,12.771,130595677
23-08-2007,12.852,12.855,12.628,12.757,12.757,123529289
24-08-2007,12.767,12.841,12.665,12.827,12.827,99278731
27-08-2007,12.813,12.888,12.737,12.784,12.784,93352602
28-08-2007,12.74,12.826,12.598,12.613,12.613,131446855
29-08-2007,12.649,12.785,12.633,12.774,12.774,102354216
30-08-2007,12.761,12.837,12.717,12.737,12.737,106465569
31-08-2007,12.78,12.864,12.739,12.833,12.833,119550431
04-09-2007,12.827,13.151,12.817,13.08,13.08,148301796
05-09-2007,13.036,13.188,13.007,13.146,13.146,133012703
06-09-2007,13.185,13.196,12.908,13.039,13.039,145579631
07-09-2007,12.898,12.982,12.872,12.935,12.935,147093283
10-09-2007,12.983,13.003,12.724,12.814,12.814,129515644
11-09-2007,12.876,12.993,12.845,12.985,12.985,108549350
12-09-2007,12.965,13.15,12.927,13.017,13.017,119887690
13-09-2007,13.053,13.131,13.032,13.071,13.071,75927532
14-09-2007,13.031,13.207,13.007,13.169,13.169,111010541
17-09-2007,13.114,13.183,13.053,13.083,13.083,88229471
18-09-2007,13.114,13.381,13.058,13.332,13.332,169260059
19-09-2007,13.431,13.685,13.421,13.62,13.62,221904647
20-09-2007,13.624,13.868,13.6,13.769,13.769,221828362
21-09-2007,13.857,13.967,13.769,13.95,13.95,321669193
24-09-2007,13.973,14.233,13.948,14.147,14.147,212674178
25-09-2007,14.047,14.186,14.019,14.172,14.172,109633398
26-09-2007,14.207,14.241,14.043,14.151,14.151,134345680
27-09-2007,14.24,14.24,14.092,14.135,14.135,82560301
28-09-2007,14.122,14.186,14.05,14.129,14.129,105975740
01-10-2007,14.196,14.554,14.187,14.509,14.509,189158364
02-10-2007,14.53,14.865,14.446,14.555,14.555,283759629
03-10-2007,14.602,14.67,14.455,14.546,14.546,155761653
04-10-2007,14.573,14.573,14.373,14.422,14.422,119915795
05-10-2007,14.623,14.844,14.62,14.796,14.796,203507949
08-10-2007,14.819,15.2,14.793,15.184,15.184,201873847
09-10-2007,15.32,15.536,15.153,15.322,15.322,352026555
10-10-2007,15.476,15.584,15.362,15.576,15.576,216231462
11-10-2007,15.782,15.975,15.168,15.492,15.492,473729022
12-10-2007,15.541,15.9,15.398,15.875,15.875,273971076
15-10-2007,15.902,15.937,15.331,15.445,15.445,278793083
16-10-2007,15.405,15.59,15.243,15.342,15.342,241915372
17-10-2007,15.702,15.791,15.482,15.778,15.778,242124152
18-10-2007,15.826,15.974,15.654,15.931,15.931,493410518
19-10-2007,16.303,16.401,16.021,16.058,16.058,633927242
22-10-2007,15.907,16.314,15.848,16.208,16.208,267575192
23-10-2007,16.47,16.877,16.438,16.831,16.831,272766578
24-10-2007,16.755,16.874,16.427,16.832,16.832,297278110
25-10-2007,16.904,16.911,16.527,16.65,16.65,232688918
26-10-2007,16.788,16.85,16.639,16.802,16.802,134658850
29-10-2007,16.881,16.937,16.74,16.917,16.917,123111730
30-10-2007,16.875,17.432,16.875,17.304,17.304,277058606
31-10-2007,17.452,17.609,17.336,17.609,17.609,276103037
01-11-2007,17.504,17.776,17.479,17.515,17.515,262066622
02-11-2007,17.696,17.773,17.368,17.715,17.715,234535815
05-11-2007,17.609,18.188,17.586,18.074,18.074,356679932
06-11-2007,18.37,18.475,18.057,18.475,18.475,338716853
07-11-2007,18.459,18.611,18.011,18.255,18.255,332180444
08-11-2007,18.296,18.304,16.866,17.281,17.281,662963671
09-11-2007,16.831,16.983,16.469,16.537,16.537,457231416
12-11-2007,16.382,16.686,15.597,15.743,15.743,410625377
13-11-2007,16.065,16.461,15.743,16.452,16.452,339082217
14-11-2007,16.769,16.824,15.847,15.982,15.982,325001637
15-11-2007,15.905,16.127,15.542,15.682,15.682,279752666
16-11-2007,15.789,15.828,15.343,15.782,15.782,363067785
19-11-2007,15.681,15.86,15.405,15.588,15.588,221924722
20-11-2007,15.853,16.416,15.763,16.153,16.153,395099399
21-11-2007,16.034,16.687,15.992,16.451,16.451,281591533
23-11-2007,16.687,16.894,16.64,16.854,16.854,109958613
26-11-2007,16.941,17.27,16.563,16.588,16.588,272622038
27-11-2007,16.807,16.848,16.196,16.776,16.776,357515050
28-11-2007,16.989,17.293,16.741,17.242,17.242,317846919
29-11-2007,17.204,17.504,17.13,17.36,17.36,249250764
30-11-2007,17.709,17.71,16.989,17.26,17.26,317003771
03-12-2007,17.211,17.31,16.965,16.975,16.975,173652461
04-12-2007,16.894,17.235,16.865,17.04,17.04,169906473
05-12-2007,17.254,17.408,17.123,17.398,17.398,169015145
06-12-2007,17.38,17.847,17.36,17.815,17.815,197096005
07-12-2007,17.808,17.883,17.696,17.805,17.805,154661545
10-12-2007,17.833,18.052,17.783,17.893,17.893,154826159
11-12-2007,17.931,17.957,17.404,17.415,17.415,246484434
12-12-2007,17.783,17.791,17.148,17.418,17.418,247287433
